iShares Core MSCI Total International Stock ETF
Fund Holdings as of,"Oct 24, 2024"
Inception Date,"Oct 18, 2012"
Shares Outstanding,"547,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"8425","MIZUHO LEASING LIMITED LTD","Financials","Equity","2,054,933.84","0.01","2,054,933.84","315,000.00","6.52","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"4114","NIPPON SHOKUBAI LTD","Materials","Equity","2,056,274.11","0.01","2,056,274.11","183,100.00","11.23","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"INDIAMART","INDIAMART INTERMESH LTD","Industrials","Equity","2,050,880.24","0.01","2,050,880.24","69,128.00","29.67","India","National Stock Exchange Of India","USD","84.08","INR","-"
"9507","SHIKOKU ELECTRIC POWER INC","Utilities","Equity","2,053,171.29","0.01","2,053,171.29","258,300.00","7.95","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"9910","FENG TAY ENTERPRISES LTD","Consumer Discretionary","Equity","2,047,044.92","0.01","2,047,044.92","467,564.00","4.38","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"9449","GMO INTERNET GROUP INC","Information Technology","Equity","2,048,822.33","0.01","2,048,822.33","122,800.00","16.68","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"PNDX B","PANDOX","Real Estate","Equity","2,046,673.22","0.01","2,046,673.22","110,512.00","18.52","Sweden","Nasdaq Omx Nordic","USD","10.58","SEK","-"
"BRMS","BUMI RESOURCES MINERALS","Materials","Equity","2,042,363.27","0.01","2,042,363.27","87,900,607.00","0.02","Indonesia","Indonesia Stock Exchange","USD","15,580.00","IDR","-"
"FIBRAMQ12","MACQUARIE MEXICO REAL ESTATE MANAG","Real Estate","Equity","2,042,700.97","0.01","2,042,700.97","1,266,063.00","1.61","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"601601","CHINA PACIFIC INSURANCE (GROUP) LT","Financials","Equity","2,039,593.45","0.01","2,039,593.45","372,788.00","5.47","China","Shanghai Stock Exchange","USD","7.11","CNY","-"
"7278","EXEDY CORP","Consumer Discretionary","Equity","2,038,957.28","0.01","2,038,957.28","83,600.00","24.39","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"GRANULES","GRANULES INDIA LTD","Health Care","Equity","2,041,669.75","0.01","2,041,669.75","308,184.00","6.62","India","National Stock Exchange Of India","USD","84.08","INR","-"
"IRCON","IRCON INTERNATIONAL LTD","Industrials","Equity","2,038,768.79","0.01","2,038,768.79","847,203.00","2.41","India","National Stock Exchange Of India","USD","84.08","INR","-"
"KAJARIACER","KAJARIA CERAMICS LTD","Industrials","Equity","2,038,861.05","0.01","2,038,861.05","141,129.00","14.45","India","National Stock Exchange Of India","USD","84.08","INR","-"
"BOSN","BOSSARD HOLDING AG","Industrials","Equity","2,034,710.53","0.01","2,034,710.53","8,314.00","244.73","Switzerland","SIX Swiss Exchange","USD","0.87","CHF","-"
"IHP","INTEGRAFIN HOLDINGS","Financials","Equity","2,034,959.07","0.01","2,034,959.07","414,892.00","4.90","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"MERY","MERCIALYS REIT SA","Real Estate","Equity","2,037,179.70","0.01","2,037,179.70","166,084.00","12.27","France","Nyse Euronext - Euronext Paris","USD","0.93","EUR","-"
"5214","NIPPON ELECTRIC GLASS LTD","Information Technology","Equity","2,035,317.62","0.01","2,035,317.62","93,100.00","21.86","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"6531","AP MEMORY TECHNOLOGY CORP","Information Technology","Equity","2,031,659.47","0.01","2,031,659.47","206,000.00","9.86","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"KTY","GRUPA KETY SA","Materials","Equity","2,031,071.67","0.01","2,031,071.67","11,521.00","176.29","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","4.02","PLN","-"
"148","KINGBOARD HOLDINGS LTD","Information Technology","Equity","2,031,305.78","0.01","2,031,305.78","829,000.00","2.45","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"PAGE","PAGEGROUP PLC","Industrials","Equity","2,033,085.24","0.01","2,033,085.24","432,925.00","4.70","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"2782","SERIA LTD","Consumer Discretionary","Equity","2,032,769.40","0.01","2,032,769.40","95,900.00","21.20","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"2883","CHINA OILFIELD SERVICES LTD H","Energy","Equity","2,027,620.02","0.01","2,027,620.02","2,112,000.00","0.96","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"002311","GUANGDONG HAID GROUP LTD A","Consumer Staples","Equity","2,027,928.88","0.01","2,027,928.88","315,900.00","6.42","China","Shenzhen Stock Exchange","USD","7.11","CNY","-"
"WKP","WORKSPACE GROUP REIT PLC","Real Estate","Equity","2,027,802.95","0.01","2,027,802.95","264,779.00","7.66","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"CPLE6","CIA PARANAENSE DE ENERGIA COPEL PR","Utilities","Equity","2,025,087.61","0.01","2,025,087.61","1,178,508.00","1.72","Brazil","XBSP","USD","5.70","BRL","-"
"KKP.R","KIATNAKIN PHATRA BANK NON-VOTING D","Financials","Equity","2,023,638.25","0.01","2,023,638.25","1,250,200.00","1.62","Thailand","Stock Exchange Of Thailand","USD","33.67","THB","-"
"LOG","LOGISTA CIA DE DISTRIBUCION INTEGR","Industrials","Equity","2,024,620.01","0.01","2,024,620.01","67,449.00","30.02","Spain","Bolsa De Madrid","USD","0.93","EUR","-"
"SPP","SPAR GROUP LTD","Consumer Staples","Equity","2,023,123.62","0.01","2,023,123.62","284,276.00","7.12","South Africa","Johannesburg Stock Exchange","USD","17.71","ZAR","-"
"URC","UNIVERSAL ROBINA CORP","Consumer Staples","Equity","2,026,287.15","0.01","2,026,287.15","1,196,750.00","1.69","Philippines","Philippine Stock Exchange Inc.","USD","57.88","PHP","-"
"AAVAS","AAVAS FINANCIERS LTD","Financials","Equity","2,022,590.14","0.01","2,022,590.14","101,893.00","19.85","India","National Stock Exchange Of India","USD","84.08","INR","-"
"BPT","BEACH ENERGY LTD","Energy","Equity","2,020,533.82","0.01","2,020,533.82","2,325,156.00","0.87","Australia","Asx - All Markets","USD","1.51","AUD","-"
"017800","HYUNDAI ELEVATOR LTD","Industrials","Equity","2,020,939.14","0.01","2,020,939.14","62,127.00","32.53","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"MULT3","MULTIPLAN EMPREENDIMENTOS IMOBILIA","Real Estate","Equity","2,021,744.32","0.01","2,021,744.32","459,192.00","4.40","Brazil","XBSP","USD","5.70","BRL","-"
"NOS","NOS SGPS SA","Communication","Equity","2,022,484.00","0.01","2,022,484.00","514,589.00","3.93","Portugal","Nyse Euronext - Euronext Lisbon","USD","0.93","EUR","-"
"WLN","WORLDLINE SA","Financials","Equity","2,020,142.73","0.01","2,020,142.73","300,118.00","6.73","France","Nyse Euronext - Euronext Paris","USD","0.93","EUR","-"
"SAPR11","CIA SANEAMENTO DO PARANA UNITS","Utilities","Equity","2,016,607.49","0.01","2,016,607.49","419,286.00","4.81","Brazil","XBSP","USD","5.70","BRL","-"
"AKER","AKER","Industrials","Equity","2,013,187.47","0.01","2,013,187.47","39,016.00","51.60","Norway","Oslo Bors Asa","USD","10.97","NOK","-"
"6305","HITACHI CONSTRUCTION MACHINERY LTD","Industrials","Equity","2,013,369.76","0.01","2,013,369.76","91,000.00","22.12","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"9936","OHSHO FOOD SERVICE CORP","Consumer Discretionary","Equity","2,014,676.45","0.01","2,014,676.45","103,500.00","19.47","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"RAMCOCEM","THE RAMCO CEMENTS","Materials","Equity","2,011,503.69","0.01","2,011,503.69","200,192.00","10.05","India","National Stock Exchange Of India","USD","84.08","INR","-"
"TIETO","TIETO","Information Technology","Equity","2,013,530.71","0.01","2,013,530.71","98,563.00","20.43","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.93","EUR","-"
"CMPC","EMPRESAS CMPC SA","Materials","Equity","2,011,230.97","0.01","2,011,230.97","1,195,577.00","1.68","Chile","Santiago Stock Exchange","USD","946.90","CLP","-"
"3406","GENIUS ELECTRONIC OPTICAL LTD","Information Technology","Equity","2,007,514.01","0.01","2,007,514.01","141,281.00","14.21","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"KPJ","KPJ HEALTHCARE","Health Care","Equity","2,008,243.33","0.01","2,008,243.33","4,080,300.00","0.49","Malaysia","Bursa Malaysia","USD","4.35","MYR","-"
"MTH","MOTUS HOLD LTD SHS","Consumer Discretionary","Equity","2,008,997.62","0.01","2,008,997.62","301,554.00","6.66","South Africa","Johannesburg Stock Exchange","USD","17.71","ZAR","-"
"3296","NIPPON REIT INVESTMENT REIT CORP","Real Estate","Equity","2,008,195.64","0.01","2,008,195.64","970.00","2,070.30","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"2602","NISSHIN OILLIO GROUP LTD","Consumer Staples","Equity","2,007,965.24","0.01","2,007,965.24","59,000.00","34.03","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"SSPG","SSP GROUP PLC","Consumer Discretionary","Equity","2,009,796.28","0.01","2,009,796.28","904,343.00","2.22","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"UMI","UMICORE SA","Materials","Equity","2,008,959.01","0.01","2,008,959.01","171,009.00","11.75","Belgium","Nyse Euronext - Euronext Brussels","USD","0.93","EUR","-"
"000895","HENAN SHUANGHUI INVESTMENT & DEVEL","Consumer Staples","Equity","2,007,357.99","0.01","2,007,357.99","578,841.00","3.47","China","Shenzhen Stock Exchange","USD","7.11","CNY","-"
"TIMKEN","TIMKEN INDIA LTD","Industrials","Equity","2,004,287.89","0.01","2,004,287.89","49,736.00","40.30","India","National Stock Exchange Of India","USD","84.08","INR","-"
"ARPT","AIRPORT CITY LTD","Real Estate","Equity","2,002,621.00","0.01","2,002,621.00","136,939.00","14.62","Israel","Tel Aviv Stock Exchange","USD","3.79","ILS","-"
"LTF","L&T FINANCE LTD","Financials","Equity","2,002,177.67","0.01","2,002,177.67","1,163,681.00","1.72","India","National Stock Exchange Of India","USD","84.08","INR","-"
"AOV","AMOTIV LTD","Consumer Discretionary","Equity","1,997,518.82","0.01","1,997,518.82","276,516.00","7.22","Australia","Asx - All Markets","USD","1.51","AUD","-"
"4530","HISAMITSU PHARMACEUTICAL INC","Health Care","Equity","1,997,955.37","0.01","1,997,955.37","70,600.00","28.30","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"KINV B","KINNEVIK CLASS B","Financials","Equity","1,997,746.84","0.01","1,997,746.84","286,213.00","6.98","Sweden","Nasdaq Omx Nordic","USD","10.58","SEK","-"
"1907","YFY INC","Materials","Equity","1,992,350.00","0.01","1,992,350.00","2,046,000.00","0.97","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"CXB","CALIBRE MINING CORP","Materials","Equity","1,988,490.10","0.01","1,988,490.10","1,063,228.00","1.87","Canada","Toronto Stock Exchange","USD","1.38","CAD","-"
"000100","TCL TECHNOLOGY GROUP CORP A","Information Technology","Equity","1,988,248.17","0.01","1,988,248.17","3,334,760.00","0.60","China","Shenzhen Stock Exchange","USD","7.11","CNY","-"
"7202","ARABIAN INTERNET AND COMMUNICATION","Information Technology","Equity","1,986,641.96","0.01","1,986,641.96","27,926.00","71.14","Saudi Arabia","Saudi Stock Exchange","USD","3.76","SAR","-"
"CAI","CA IMMOBILIEN ANLAGEN AG","Real Estate","Equity","1,987,903.54","0.01","1,987,903.54","75,454.00","26.35","Austria","Wiener Boerse Ag","USD","0.93","EUR","-"
"4547","KISSEI PHARMACEUTICAL LTD","Health Care","Equity","1,987,196.37","0.01","1,987,196.37","80,500.00","24.69","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"NIC","NICKEL INDUSTRIES LTD","Materials","Equity","1,986,333.35","0.01","1,986,333.35","3,151,997.00","0.63","Australia","Asx - All Markets","USD","1.51","AUD","-"
"BCH.R","BANGKOK CHAIN HOSPITAL NON-VOTING","Health Care","Equity","1,982,074.25","0.01","1,982,074.25","3,646,800.00","0.54","Thailand","Stock Exchange Of Thailand","USD","33.67","THB","-"
"9958","CENTURY IRON AND STEEL INDUSTRIAL","Materials","Equity","1,982,549.90","0.01","1,982,549.90","298,000.00","6.65","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"867","CHINA MEDICAL SYSTEM HOLDINGS LTD","Health Care","Equity","1,982,734.59","0.01","1,982,734.59","1,854,000.00","1.07","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"4220","EMAAR THE ECONOMIC CITY","Real Estate","Equity","1,980,859.55","0.01","1,980,859.55","858,144.00","2.31","Saudi Arabia","Saudi Stock Exchange","USD","3.76","SAR","-"
"9605","TOEI LTD","Communication","Equity","1,983,542.89","0.01","1,983,542.89","62,000.00","31.99","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"AIRARABIA","AIR ARABIA","Industrials","Equity","1,978,985.50","0.01","1,978,985.50","2,643,205.00","0.75","United Arab Emirates","Dubai Financial Market","USD","3.67","AED","-"
"CIA","CHAMPION IRON LTD","Materials","Equity","1,977,986.40","0.01","1,977,986.40","508,842.00","3.89","Australia","Asx - All Markets","USD","1.51","AUD","-"
"PFV","PFEIFFER VACUUM TECHNOLOGY AG","Industrials","Equity","1,978,726.53","0.01","1,978,726.53","11,962.00","165.42","Germany","Xetra","USD","0.93","EUR","-"
"RENE","REN REDES ENERGETICAS NACIONAIS","Utilities","Equity","1,978,837.58","0.01","1,978,837.58","788,250.00","2.51","Portugal","Nyse Euronext - Euronext Lisbon","USD","0.93","EUR","-"
"AEFES.E","ANADOLU EFES BIRACILIK VE MALT SAN","Consumer Staples","Equity","1,976,021.38","0.01","1,976,021.38","354,132.00","5.58","Turkey","Istanbul Stock Exchange","USD","34.23","TRY","-"
"2498","HTC CORP","Information Technology","Equity","1,975,929.76","0.01","1,975,929.76","1,383,000.00","1.43","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"600010","INNER MONGOLIA BAOTOU STEEL UNION","Materials","Equity","1,973,721.75","0.01","1,973,721.75","8,631,400.00","0.23","China","Shanghai Stock Exchange","USD","7.11","CNY","-"
"IFL","INSIGNIA FINANCIAL LTD","Financials","Equity","1,975,859.54","0.01","1,975,859.54","986,294.00","2.00","Australia","Asx - All Markets","USD","1.51","AUD","-"
"2264","MORINAGA MILK INDUSTRY LTD","Consumer Staples","Equity","1,973,550.13","0.01","1,973,550.13","87,000.00","22.68","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"PGE","PGE POLSKA GRUPA ENERGETYCZNA SA","Utilities","Equity","1,973,178.72","0.01","1,973,178.72","1,193,441.00","1.65","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","4.02","PLN","-"
"2492","WALSIN TECHNOLOGY CORP","Information Technology","Equity","1,976,582.58","0.01","1,976,582.58","607,000.00","3.26","Taiwan","Taiwan Stock Exchange","USD","32.09","TWD","-"
"BIG","BIG SHOPPING CENTERS LTD","Real Estate","Equity","1,970,870.73","0.01","1,970,870.73","17,567.00","112.19","Israel","Tel Aviv Stock Exchange","USD","3.79","ILS","-"
"6674","GS YUASA CORP","Industrials","Equity","1,970,231.72","0.01","1,970,231.72","112,900.00","17.45","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"8086","NIPRO CORP","Health Care","Equity","1,972,155.88","0.01","1,972,155.88","212,400.00","9.29","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"1377","SAKATA SEED CORP","Consumer Staples","Equity","1,972,352.05","0.01","1,972,352.05","84,400.00","23.37","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"601868","CHINA ENERGY ENGINEERING CORP LTD","Industrials","Equity","1,967,198.69","0.01","1,967,198.69","5,992,600.00","0.33","China","Shanghai Stock Exchange","USD","7.11","CNY","-"
"ELM","ELEMENTIS PLC","Materials","Equity","1,967,072.71","0.01","1,967,072.71","1,104,788.00","1.78","United Kingdom","London Stock Exchange","USD","0.77","GBP","-"
"ENGI11","ENERGISA UNITS SA","Utilities","Equity","1,966,366.74","0.01","1,966,366.74","258,577.00","7.60","Brazil","XBSP","USD","5.70","BRL","-"
"6028","TECHNOPRO HOLDINGS INC","Industrials","Equity","1,967,796.72","0.01","1,967,796.72","109,900.00","17.91","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"1138","COSCO SHIPPING ENERGY TRANSPORTATI","Energy","Equity","1,961,399.92","0.01","1,961,399.92","1,944,000.00","1.01","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"8958","GLOBAL ONE REAL ESTATE INVESTMENT","Real Estate","Equity","1,963,929.30","0.01","1,963,929.30","3,035.00","647.09","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"1918","SUNAC CHINA HOLDINGS LTD","Real Estate","Equity","1,964,272.34","0.01","1,964,272.34","6,579,000.00","0.30","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"4194","VISIONAL INC","Industrials","Equity","1,961,582.52","0.01","1,961,582.52","38,800.00","50.56","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"004020","HYUNDAI STEEL","Materials","Equity","1,960,810.69","0.01","1,960,810.69","101,940.00","19.23","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"601857","PETROCHINA LTD A","Energy","Equity","1,957,609.52","0.01","1,957,609.52","1,651,400.00","1.19","China","Shanghai Stock Exchange","USD","7.11","CNY","-"
"1999","MAN WAH HOLDINGS LTD","Consumer Discretionary","Equity","1,953,649.02","0.01","1,953,649.02","2,696,400.00","0.72","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"2083","POWER AND WATER UTILITY COMPANY FO","Utilities","Equity","1,955,745.53","0.01","1,955,745.53","135,531.00","14.43","Saudi Arabia","Saudi Stock Exchange","USD","3.76","SAR","-"
"MIL","BANK MILLENNIUM SA","Financials","Equity","1,952,934.40","0.01","1,952,934.40","991,758.00","1.97","Poland","Warsaw Stock Exchange/Equities/Main Market","USD","4.02","PLN","-"
"APE","EAGERS AUTOMOTIVE LTD","Consumer Discretionary","Equity","1,951,563.33","0.01","1,951,563.33","254,717.00","7.66","Australia","Asx - All Markets","USD","1.51","AUD","-"
"3291","IIDA GROUP HOLDINGS LTD","Consumer Discretionary","Equity","1,952,450.79","0.01","1,952,450.79","137,600.00","14.19","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"MANAPPURAM","MANAPPURAM FINANCE LTD","Financials","Equity","1,952,716.44","0.01","1,952,716.44","1,107,824.00","1.76","India","National Stock Exchange Of India","USD","84.08","INR","-"
"187A","SAMTY HOLDINGS LTD","Real Estate","Equity","1,952,142.72","0.01","1,952,142.72","90,000.00","21.69","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"2659","SAN-A LTD","Consumer Staples","Equity","1,952,369.17","0.01","1,952,369.17","102,200.00","19.10","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"3105","WIN SEMICONDUCTORS CORP","Information Technology","Equity","1,952,913.19","0.01","1,952,913.19","483,953.00","4.04","Taiwan","Gretai Securities Market","USD","32.09","TWD","-"
"138930","BNK FINANCIAL GROUP INC","Financials","Equity","1,948,722.80","0.01","1,948,722.80","281,952.00","6.91","Korea (South)","Korea Exchange (Stock Market)","USD","1,380.30","KRW","-"
"8966","HEIWA REAL ESTATE REIT INC","Real Estate","Equity","1,948,258.84","0.01","1,948,258.84","2,416.00","806.40","Japan","Tokyo Stock Exchange","USD","151.91","JPY","-"
"SRAIL","STADLER RAIL AG","Industrials","Equity","1,947,567.10","0.01","1,947,567.10","66,160.00","29.44","Switzerland","SIX Swiss Exchange","USD","0.87","CHF","-"
"ASTERDM","ASTER DM HEALTHCARE LTD","Health Care","Equity","1,945,357.17","0.01","1,945,357.17","368,837.00","5.27","India","National Stock Exchange Of India","USD","84.08","INR","-"
"3323","CHINA NATIONAL BUILDING MATERIAL L","Materials","Equity","1,944,615.82","0.01","1,944,615.82","4,922,000.00","0.40","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
"425","MINTH GROUP LTD","Consumer Discretionary","Equity","1,942,538.72","0.01","1,942,538.72","1,060,000.00","1.83","China","Hong Kong Exchanges And Clearing Ltd","USD","7.77","HKD","-"
