iShares Russell 2000 ETF
Fund Holdings as of,"Oct 22, 2024"
Inception Date,"May 22, 2000"
Shares Outstanding,"314,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"MBCN","MIDDLEFIELD BANC CORP","Financials","Equity","5,095,995.42","0.01","5,095,995.42","184,237.00","27.66","United States","NASDAQ","USD","1.00","USD","-"
"TCRX","TSCAN THERAPEUTICS INC","Health Care","Equity","5,091,508.88","0.01","5,091,508.88","971,662.00","5.24","United States","NASDAQ","USD","1.00","USD","-"
"BSVN","BANK7 CORP","Financials","Equity","5,085,580.65","0.01","5,085,580.65","118,407.00","42.95","United States","NASDAQ","USD","1.00","USD","-"
"MED","MEDIFAST INC","Consumer Staples","Equity","5,083,899.73","0.01","5,083,899.73","294,037.00","17.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LCNB","LCNB CORP","Financials","Equity","5,045,496.30","0.01","5,045,496.30","329,771.00","15.30","United States","NASDAQ","USD","1.00","USD","-"
"ONIT","ONITY GROUP INC","Financials","Equity","5,047,737.60","0.01","5,047,737.60","166,592.00","30.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIP","ARTERIS INC","Information Technology","Equity","5,028,249.68","0.01","5,028,249.68","715,256.00","7.03","United States","NASDAQ","USD","1.00","USD","-"
"NWFL","NORWOOD FINANCIAL CORP","Financials","Equity","5,023,841.92","0.01","5,023,841.92","184,768.00","27.19","United States","NASDAQ","USD","1.00","USD","-"
"BARK","BARK INC CLASS A","Consumer Discretionary","Equity","5,014,966.01","0.01","5,014,966.01","3,365,749.00","1.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZURA","ZURA BIO LTD CLASS A","Health Care","Equity","4,975,664.88","0.01","4,975,664.88","1,011,314.00","4.92","United States","NASDAQ","USD","1.00","USD","-"
"FORR","FORRESTER RESEARCH INC","Industrials","Equity","4,952,401.74","0.01","4,952,401.74","314,838.00","15.73","United States","NASDAQ","USD","1.00","USD","-"
"LYEL","LYELL IMMUNOPHARMA INC","Health Care","Equity","4,950,708.60","0.01","4,950,708.60","4,304,964.00","1.15","United States","NASDAQ","USD","1.00","USD","-"
"SERA","SERA PROGNOSTICS INC CLASS A","Health Care","Equity","4,953,560.15","0.01","4,953,560.15","700,645.00","7.07","United States","NASDAQ","USD","1.00","USD","-"
"HSHP","HIMALAYA SHIPPING LTD","Industrials","Equity","4,942,758.22","0.01","4,942,758.22","712,213.00","6.94","Norway","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NKSH","NATIONAL BANKSHARES INC","Financials","Equity","4,939,233.04","0.01","4,939,233.04","164,696.00","29.99","United States","NASDAQ","USD","1.00","USD","-"
"ATOS","ATOSSA THERAPEUTICS INC","Health Care","Equity","4,923,664.50","0.01","4,923,664.50","3,282,443.00","1.50","United States","NASDAQ","USD","1.00","USD","-"
"SLDP","SOLID POWER INC CLASS A","Consumer Discretionary","Equity","4,918,939.74","0.01","4,918,939.74","3,999,138.00","1.23","United States","NASDAQ","USD","1.00","USD","-"
"NXDT","NEXPOINT DIVERSIFIED REAL ESTATE T","Real Estate","Equity","4,905,629.54","0.01","4,905,629.54","866,719.00","5.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DSP","VIANT TECHNOLOGY INC CLASS A","Information Technology","Equity","4,901,568.03","0.01","4,901,568.03","425,853.00","11.51","United States","NASDAQ","USD","1.00","USD","-"
"VABK","VIRGINIA NATIONAL BANKSHARES CORP","Financials","Equity","4,896,027.45","0.01","4,896,027.45","118,005.00","41.49","United States","NASDAQ","USD","1.00","USD","-"
"SGHT","SIGHT SCIENCES INC","Health Care","Equity","4,890,583.50","0.01","4,890,583.50","865,590.00","5.65","United States","NASDAQ","USD","1.00","USD","-"
"NVRO","NEVRO CORP","Health Care","Equity","4,881,087.60","0.01","4,881,087.60","947,784.00","5.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ISTR","INVESTAR HOLDING CORP","Financials","Equity","4,831,804.18","0.01","4,831,804.18","239,554.00","20.17","United States","NASDAQ","USD","1.00","USD","-"
"CABA","CABALETTA BIO INC","Health Care","Equity","4,812,088.71","0.01","4,812,088.71","1,121,699.00","4.29","United States","NASDAQ","USD","1.00","USD","-"
"GPRO","GOPRO INC CLASS A","Consumer Discretionary","Equity","4,792,706.62","0.01","4,792,706.62","3,498,326.00","1.37","United States","NASDAQ","USD","1.00","USD","-"
"RNGR","RANGER ENERGY SERVICES INC CLASS A","Energy","Equity","4,756,970.70","0.01","4,756,970.70","382,086.00","12.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GENC","GENCOR INDUSTRIES INC","Industrials","Equity","4,738,493.76","0.01","4,738,493.76","236,688.00","20.02","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"ORN","ORION GROUP INC","Industrials","Equity","4,736,286.17","0.01","4,736,286.17","812,399.00","5.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TTSH","TILE SHOP HOLDINGS INC","Consumer Discretionary","Equity","4,728,920.30","0.01","4,728,920.30","705,809.00","6.70","United States","NASDAQ","USD","1.00","USD","-"
"CRBP","CORBUS PHARMACEUTICALS HOLDINGS IN","Health Care","Equity","4,721,253.84","0.01","4,721,253.84","270,404.00","17.46","United States","NASDAQ","USD","1.00","USD","-"
"AFCG","AFC GAMMA INC","Financials","Equity","4,718,999.72","0.01","4,718,999.72","465,844.00","10.13","United States","NASDAQ","USD","1.00","USD","-"
"KRT","KARAT PACKAGING INC","Industrials","Equity","4,709,517.50","0.01","4,709,517.50","175,075.00","26.90","United States","NASDAQ","USD","1.00","USD","-"
"FHTX","FOGHORN THERAPEUTICS","Health Care","Equity","4,688,066.80","0.01","4,688,066.80","620,936.00","7.55","United States","NASDAQ","USD","1.00","USD","-"
"VEL","VELOCITY FINANCIAL INC","Financials","Equity","4,678,407.00","0.01","4,678,407.00","241,155.00","19.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MYFW","FIRST WESTERN FINANCIAL INC","Financials","Equity","4,670,508.96","0.01","4,670,508.96","224,328.00","20.82","United States","NASDAQ","USD","1.00","USD","-"
"ONTF","ON24 INC","Information Technology","Equity","4,651,469.31","0.01","4,651,469.31","751,449.00","6.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OB","OUTBRAIN INC","Communication","Equity","4,639,508.22","0.01","4,639,508.22","1,024,174.00","4.53","United States","NASDAQ","USD","1.00","USD","-"
"ASLE","AERSALE CORP","Industrials","Equity","4,632,484.75","0.01","4,632,484.75","865,885.00","5.35","United States","NASDAQ","USD","1.00","USD","-"
"CMPX","COMPASS THERAPEUTICS","Health Care","Equity","4,624,047.66","0.01","4,624,047.66","2,526,802.00","1.83","United States","NASDAQ","USD","1.00","USD","-"
"WEYS","WEYCO GROUP INC","Consumer Discretionary","Equity","4,625,405.46","0.01","4,625,405.46","136,322.00","33.93","United States","NASDAQ","USD","1.00","USD","-"
"DSGN","DESIGN THERAPEUTICS INC","Health Care","Equity","4,608,451.26","0.01","4,608,451.26","812,778.00","5.67","United States","NASDAQ","USD","1.00","USD","-"
"NATH","NATHANS FAMOUS INC","Consumer Discretionary","Equity","4,605,865.50","0.01","4,605,865.50","53,247.00","86.50","United States","NASDAQ","USD","1.00","USD","-"
"ALCO","ALICO INC","Consumer Staples","Equity","4,593,898.68","0.01","4,593,898.68","176,417.00","26.04","United States","NASDAQ","USD","1.00","USD","-"
"BBAI","BIGBEAR.AI HOLDINGS INC","Information Technology","Equity","4,584,759.66","0.01","4,584,759.66","2,681,146.00","1.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IHRT","IHEARTMEDIA INC CLASS A","Communication","Equity","4,549,268.28","0.01","4,549,268.28","2,614,522.00","1.74","United States","NASDAQ","USD","1.00","USD","-"
"WBTN","WEBTOON ENTERTAINMENT INC","Communication","Equity","4,549,152.60","0.01","4,549,152.60","404,010.00","11.26","United States","NASDAQ","USD","1.00","USD","-"
"LAW","CS DISCO INC","Information Technology","Equity","4,543,749.54","0.01","4,543,749.54","764,941.00","5.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NRGV","ENERGY VAULT HOLDINGS INC","Industrials","Equity","4,545,761.85","0.01","4,545,761.85","2,405,165.00","1.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PROK","PROKIDNEY CORP CLASS A","Health Care","Equity","4,540,621.50","0.01","4,540,621.50","2,454,390.00","1.85","United States","NASDAQ","USD","1.00","USD","-"
"SEVN","SEVEN HILLS REALTY TRUST","Financials","Equity","4,541,494.32","0.01","4,541,494.32","320,727.00","14.16","United States","NASDAQ","USD","1.00","USD","-"
"ATLO","AMES NATIONAL CORP","Financials","Equity","4,536,712.38","0.01","4,536,712.38","258,061.00","17.58","United States","NASDAQ","USD","1.00","USD","-"
"AEYE","AUDIOEYE INC","Information Technology","Equity","4,533,677.87","0.01","4,533,677.87","183,031.00","24.77","United States","NASDAQ","USD","1.00","USD","-"
"TRVI","TREVI THERAPEUTICS INC","Health Care","Equity","4,537,481.39","0.01","4,537,481.39","1,404,793.00","3.23","United States","NASDAQ","USD","1.00","USD","-"
"MBI","MBIA INC","Financials","Equity","4,518,798.05","0.01","4,518,798.05","1,192,295.00","3.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHGG","CHEGG INC","Consumer Discretionary","Equity","4,495,844.79","0.01","4,495,844.79","2,629,149.00","1.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IBEX","IBEX LTD","Industrials","Equity","4,497,470.95","0.01","4,497,470.95","244,295.00","18.41","United States","NASDAQ","USD","1.00","USD","-"
"ZNTL","ZENTALIS PHARMACEUTICALS INC","Health Care","Equity","4,489,321.20","0.01","4,489,321.20","1,438,885.00","3.12","United States","NASDAQ","USD","1.00","USD","-"
"RXT","RACKSPACE TECHNOLOGY INC","Information Technology","Equity","4,468,856.71","0.01","4,468,856.71","1,780,421.00","2.51","United States","NASDAQ","USD","1.00","USD","-"
"FSTR","LB FOSTER","Industrials","Equity","4,451,926.96","0.01","4,451,926.96","226,792.00","19.63","United States","NASDAQ","USD","1.00","USD","-"
"MFIN","MEDALLION FINANCIAL CORP","Financials","Equity","4,452,201.00","0.01","4,452,201.00","494,689.00","9.00","United States","NASDAQ","USD","1.00","USD","-"
"NNBR","NN INC","Industrials","Equity","4,451,209.42","0.01","4,451,209.42","1,096,357.00","4.06","United States","NASDAQ","USD","1.00","USD","-"
"ADVM","ADVERUM BIOTECHNOLOGIES INC","Health Care","Equity","4,444,456.28","0.01","4,444,456.28","546,002.00","8.14","United States","NASDAQ","USD","1.00","USD","-"
"FFNW","FIRST FINANCIAL NORTHWEST INC","Financials","Equity","4,417,215.70","0.01","4,417,215.70","194,591.00","22.70","United States","NASDAQ","USD","1.00","USD","-"
"CTV","INNOVID CORP","Communication","Equity","4,417,319.88","0.01","4,417,319.88","2,413,836.00","1.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESSA","ESSA BANCORP INC","Financials","Equity","4,390,234.20","0.01","4,390,234.20","221,729.00","19.80","United States","NASDAQ","USD","1.00","USD","-"
"BOW","BOWHEAD SPECIALTY HOLDINGS INC","Financials","Equity","4,386,375.40","0.01","4,386,375.40","150,476.00","29.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BRCC","BRC INC CLASS A","Consumer Staples","Equity","4,377,999.68","0.01","4,377,999.68","1,334,756.00","3.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NPWR","NET POWER INC CLASS A","Industrials","Equity","4,373,806.68","0.01","4,373,806.68","499,293.00","8.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STHO","STAR HOLDINGS SHARES OF BENEFICIAL","Real Estate","Equity","4,365,293.52","0.01","4,365,293.52","335,276.00","13.02","United States","NASDAQ","USD","1.00","USD","-"
"PYXS","PYXIS ONCOLOGY INC","Health Care","Equity","4,341,231.18","0.01","4,341,231.18","1,236,818.00","3.51","United States","NASDAQ","USD","1.00","USD","-"
"CRBU","CARIBOU BIOSCIENCES INC","Health Care","Equity","4,333,655.70","0.01","4,333,655.70","2,188,715.00","1.98","United States","NASDAQ","USD","1.00","USD","-"
"SAMG","SILVERCREST ASSET MANAGEMENT GROUP","Financials","Equity","4,312,778.46","0.01","4,312,778.46","248,862.00","17.33","United States","NASDAQ","USD","1.00","USD","-"
"RGTI","RIGETTI COMPUTING INC","Information Technology","Equity","4,294,445.37","0.01","4,294,445.37","3,491,419.00","1.23","United States","NASDAQ","USD","1.00","USD","-"
"PSTX","POSEIDA THERAPEUTICS INC","Health Care","Equity","4,288,300.00","0.01","4,288,300.00","1,715,320.00","2.50","United States","NASDAQ","USD","1.00","USD","-"
"TPIC","TPI COMPOSITES INC","Industrials","Equity","4,278,618.00","0.01","4,278,618.00","1,188,505.00","3.60","United States","NASDAQ","USD","1.00","USD","-"
"FCEL","FUELCELL ENERGY INC","Industrials","Equity","4,272,181.67","0.01","4,272,181.67","13,329,740.00","0.32","United States","NASDAQ","USD","1.00","USD","-"
"FSP","FRANKLIN STREET PROPERTIES REIT CO","Real Estate","Equity","4,268,285.97","0.01","4,268,285.97","2,411,461.00","1.77","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"INBX","INHIBRX BIOSCIENCES INC","Health Care","Equity","4,262,603.00","0.01","4,262,603.00","269,785.00","15.80","United States","NASDAQ","USD","1.00","USD","-"
"HOFT","HOOKER FURNISHINGS CORP","Consumer Discretionary","Equity","4,249,840.54","0.01","4,249,840.54","262,174.00","16.21","United States","NASDAQ","USD","1.00","USD","-"
"CDXC","CHROMADEX CORP","Health Care","Equity","4,242,590.58","0.01","4,242,590.58","1,215,642.00","3.49","United States","NASDAQ","USD","1.00","USD","-"
"CTOS","CUSTOM TRUCK ONE SOURCE INC","Industrials","Equity","4,215,591.60","0.01","4,215,591.60","1,277,452.00","3.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACTG","ACACIA RESEARCH CORP","Financials","Equity","4,200,722.46","0.01","4,200,722.46","888,102.00","4.73","United States","NASDAQ","USD","1.00","USD","-"
"QUAD","QUAD GRAPHICS INC CLASS A","Industrials","Equity","4,179,267.36","0.01","4,179,267.36","787,056.00","5.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALMS","ALUMIS INC","Health Care","Equity","4,160,751.98","0.01","4,160,751.98","320,551.00","12.98","United States","NASDAQ","USD","1.00","USD","-"
"RSVR","RESERVOIR MEDIA INC","Communication","Equity","4,149,472.32","0.01","4,149,472.32","480,263.00","8.64","United States","NASDAQ","USD","1.00","USD","-"
"CDLX","CARDLYTICS INC","Communication","Equity","4,111,727.20","0.01","4,111,727.20","1,048,910.00","3.92","United States","NASDAQ","USD","1.00","USD","-"
"MLP","MAUI LAND AND PINEAPPLE INC","Real Estate","Equity","4,107,981.90","0.01","4,107,981.90","189,570.00","21.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MODV","MODIVCARE INC","Health Care","Equity","4,100,309.59","0.01","4,100,309.59","292,253.00","14.03","United States","NASDAQ","USD","1.00","USD","-"
"SSP","EW SCRIPPS CLASS A","Communication","Equity","4,094,077.32","0.01","4,094,077.32","1,568,612.00","2.61","United States","NASDAQ","USD","1.00","USD","-"
"ACHV","ACHIEVE LIFE SCIENCES INC","Health Care","Equity","4,084,377.39","0.01","4,084,377.39","835,251.00","4.89","United States","NASDAQ","USD","1.00","USD","-"
"ARAY","ACCURAY INC","Health Care","Equity","4,073,718.72","0.01","4,073,718.72","2,301,536.00","1.77","United States","NASDAQ","USD","1.00","USD","-"
"ALTG","ALTA EQUIPMENT GROUP INC CLASS A","Industrials","Equity","4,067,837.08","0.01","4,067,837.08","682,523.00","5.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FF","FUTUREFUEL CORP","Energy","Equity","4,067,390.80","0.01","4,067,390.80","672,296.00","6.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VIRC","VIRCO MANUFACTURING CORP","Industrials","Equity","4,032,355.75","0.01","4,032,355.75","290,725.00","13.87","United States","NASDAQ","USD","1.00","USD","-"
"JOUT","JOHNSON OUTDOORS INC CLASS A","Consumer Discretionary","Equity","4,012,209.24","0.01","4,012,209.24","120,198.00","33.38","United States","NASDAQ","USD","1.00","USD","-"
"NATR","NATURES SUNSHINE PRODUCTS INC","Consumer Staples","Equity","3,999,605.40","0.01","3,999,605.40","317,429.00","12.60","United States","NASDAQ","USD","1.00","USD","-"
"USCB","USCB FINANCIAL HOLDINGS INC CLASS","Financials","Equity","3,976,130.62","0.01","3,976,130.62","268,114.00","14.83","United States","NASDAQ","USD","1.00","USD","-"
"RNAC","CARTESIAN THERAPEUTICS INC","Health Care","Equity","3,955,936.72","0.01","3,955,936.72","178,517.00","22.16","United States","NASDAQ","USD","1.00","USD","-"
"GAMB","GAMBLING COM GROUP LTD","Communication","Equity","3,953,061.10","0.01","3,953,061.10","401,326.00","9.85","Jersey","NASDAQ","USD","1.00","USD","-"
"DC","DAKOTA GOLD CORP","Materials","Equity","3,946,597.71","0.01","3,946,597.71","1,584,979.00","2.49","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"GPMT","GRANITE POINT MORTGAGE TRUST INC","Financials","Equity","3,941,408.10","0.01","3,941,408.10","1,340,615.00","2.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RELL","RICHARDSON ELECTRONICS LTD","Information Technology","Equity","3,939,966.09","0.01","3,939,966.09","287,379.00","13.71","United States","NASDAQ","USD","1.00","USD","-"
"LFMD","LIFEMD INC","Health Care","Equity","3,919,576.44","0.01","3,919,576.44","886,782.00","4.42","United States","NASDAQ","USD","1.00","USD","-"
"TCX","TUCOWS INC","Information Technology","Equity","3,916,451.00","0.01","3,916,451.00","203,452.00","19.25","United States","NASDAQ","USD","1.00","USD","-"
"INO","INOVIO PHARMACEUTICALS INC","Health Care","Equity","3,900,777.90","0.01","3,900,777.90","684,347.00","5.70","United States","NASDAQ","USD","1.00","USD","-"
"FRGE","FORGE GLOBAL HOLDINGS INC","Financials","Equity","3,895,724.80","0.01","3,895,724.80","3,043,535.00","1.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLL","FULL HOUSE RESORTS INC","Consumer Discretionary","Equity","3,874,607.03","0.01","3,874,607.03","779,599.00","4.97","United States","NASDAQ","USD","1.00","USD","-"
"MHLD","MAIDEN HOLDINGS LTD","Financials","Equity","3,869,671.86","0.01","3,869,671.86","2,262,966.00","1.71","United States","NASDAQ","USD","1.00","USD","-"
"BELFA","BEL FUSE INC CLASS A","Information Technology","Equity","3,867,736.70","0.01","3,867,736.70","37,355.00","103.54","United States","NASDAQ","USD","1.00","USD","-"
"EML","EASTERN","Industrials","Equity","3,861,920.40","0.01","3,861,920.40","117,455.00","32.88","United States","NASDAQ","USD","1.00","USD","-"
"SPCE","VIRGIN GALACTIC HOLDINGS INC SHS C","Industrials","Equity","3,836,911.60","0.01","3,836,911.60","522,740.00","7.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
